running recursive scan test
sum_ref =  445698416
sum_gpu =  [445698416]
CPU took:     1.43504142761  ms
Kernel took:  2.29692459106  ms
True
         887060 function calls (836406 primitive calls) in 1.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       61    0.000    0.000    0.000    0.000 base.py:829(get_dummy_value)
       61    0.000    0.000    0.000    0.000 base.py:832(get_dummy_type)
        2    0.000    0.000    0.000    0.000 base.py:893(get_python_api)
      519    0.001    0.000    0.002    0.000 base.py:90(_match)
        5    0.000    0.000    0.000    0.000 base.py:909(make_array)
        3    0.000    0.000    0.002    0.001 base.py:912(populate_array)
        3    0.000    0.000    0.000    0.000 base.py:922(make_pair)
        3    0.000    0.000    0.000    0.000 base.py:988(post_lowering)
        1    0.000    0.000    0.000    0.000 bufproto.py:3(<module>)
        1    0.000    0.000    0.002    0.002 builder.py:1(<module>)
       18    0.000    0.000    0.000    0.000 builder.py:18(_binop)
     4082    0.006    0.000    0.008    0.000 builder.py:188(_insert)
       18    0.000    0.000    0.000    0.000 builder.py:19(wrap)
      134    0.000    0.000    0.001    0.000 builder.py:192(_set_terminator)
      260    0.001    0.000    0.007    0.000 builder.py:20(wrapped)
        8    0.000    0.000    0.000    0.000 builder.py:278(not_)
        1    0.000    0.000    0.000    0.000 builder.py:281(neg)
      107    0.001    0.000    0.004    0.000 builder.py:288(_icmp)
       90    0.000    0.000    0.004    0.000 builder.py:299(icmp_signed)
       17    0.000    0.000    0.001    0.000 builder.py:302(icmp_unsigned)
       53    0.000    0.000    0.002    0.000 builder.py:323(select)
      410    0.001    0.000    0.012    0.000 builder.py:388(alloca)
     1000    0.004    0.000    0.027    0.000 builder.py:402(load)
     1237    0.005    0.000    0.035    0.000 builder.py:410(store)
       60    0.000    0.000    0.002    0.000 builder.py:428(branch)
       46    0.000    0.000    0.002    0.000 builder.py:435(cbranch)
       10    0.000    0.000    0.000    0.000 builder.py:443(ret_void)
       18    0.000    0.000    0.001    0.000 builder.py:447(ret)
       13    0.000    0.000    0.000    0.000 builder.py:45(_castop)
       77    0.000    0.000    0.004    0.000 builder.py:453(call)
       13    0.000    0.000    0.000    0.000 builder.py:46(wrap)
      228    0.001    0.000    0.010    0.000 builder.py:461(gep)
      277    0.001    0.000    0.009    0.000 builder.py:469(extract_value)
      183    0.001    0.000    0.005    0.000 builder.py:47(wrapped)
      132    0.001    0.000    0.005    0.000 builder.py:476(insert_value)
        4    0.000    0.000    0.000    0.000 builder.py:496(atomic_rmw)
        1    0.000    0.000    0.000    0.000 builder.py:501(cmpxchg)
        1    0.000    0.000    0.000    0.000 builder.py:60(IRBuilder)
       15    0.000    0.000    0.000    0.000 builder.py:61(__init__)
     5403    0.002    0.000    0.002    0.000 builder.py:65(block)
        3    0.000    0.000    0.000    0.000 builder.py:71(function)
        8    0.000    0.000    0.000    0.000 builder.py:79(position_before)
      958    0.001    0.000    0.001    0.000 builder.py:91(position_at_end)
        2    0.002    0.001    0.008    0.004 builtins.py:1(<module>)
        3    0.000    0.000    0.000    0.000 builtins.py:102(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:1046(Slice)
        1    0.000    0.000    0.000    0.000 builtins.py:109(PairFirst)
        3    0.000    0.000    0.000    0.000 builtins.py:1127(make_pair)
        1    0.000    0.000    0.000    0.000 builtins.py:123(PairSecond)
       13    0.000    0.000    0.000    0.000 builtins.py:1239(caster)
        1    0.000    0.000    0.000    0.000 builtins.py:137(BinOp)
        1    0.000    0.000    0.000    0.000 builtins.py:145(BinOpAdd)
        1    0.000    0.000    0.000    0.000 builtins.py:150(BinOpSub)
        1    0.000    0.000    0.000    0.000 builtins.py:155(BinOpMul)
        1    0.000    0.000    0.000    0.000 builtins.py:160(BinOpDiv)
        1    0.000    0.000    0.000    0.000 builtins.py:165(BinOpMod)
       26    0.000    0.000    0.002    0.000 builtins.py:17(int_add_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:175(BinOpTrueDiv)
        1    0.000    0.000    0.000    0.000 builtins.py:18(Print)
        1    0.000    0.000    0.000    0.000 builtins.py:186(BinOpFloorDiv)
        1    0.000    0.000    0.000    0.000 builtins.py:196(BinOpPower)
        1    0.000    0.000    0.000    0.000 builtins.py:210(PowerBuiltin)
        1    0.000    0.000    0.000    0.000 builtins.py:217(BitwiseShiftOperation)
       11    0.000    0.000    0.001    0.000 builtins.py:218(int_slt_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:224(BitwiseLeftShift)
        2    0.000    0.000    0.000    0.000 builtins.py:226(int_sgt_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:229(BitwiseRightShift)
        1    0.000    0.000    0.000    0.000 builtins.py:230(int_sge_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:234(BitwiseLogicOperation)
        1    0.000    0.000    0.000    0.000 builtins.py:241(BitwiseAnd)
        1    0.000    0.000    0.000    0.000 builtins.py:246(BitwiseOr)
       10    0.000    0.000    0.000    0.000 builtins.py:25(int_sub_impl)
        3    0.000    0.000    0.000    0.000 builtins.py:250(int_eq_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:251(BitwiseXor)
        1    0.000    0.000    0.000    0.000 builtins.py:254(int_ne_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:256(BitwiseInvert)
        1    0.000    0.000    0.000    0.000 builtins.py:26(PrintOthers)
        1    0.000    0.000    0.000    0.000 builtins.py:265(UnaryOp)
        6    0.000    0.000    0.000    0.000 builtins.py:271(int_shl_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:272(UnaryNot)
        1    0.000    0.000    0.000    0.000 builtins.py:282(UnaryNegate)
        4    0.000    0.000    0.000    0.000 builtins.py:287(int_ashr_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:293(UnaryPositive)
        1    0.000    0.000    0.000    0.000 builtins.py:299(OrderedCmpOp)
        1    0.000    0.000    0.000    0.000 builtins.py:306(UnorderedCmpOp)
        1    0.000    0.000    0.000    0.000 builtins.py:311(CmpOpLt)
        1    0.000    0.000    0.000    0.000 builtins.py:315(CmpOpLe)
        1    0.000    0.000    0.000    0.000 builtins.py:319(CmpOpGt)
        1    0.000    0.000    0.000    0.000 builtins.py:323(CmpOpGe)
        1    0.000    0.000    0.000    0.000 builtins.py:327(CmpOpEq)
       29    0.000    0.000    0.004    0.000 builtins.py:33(int_mul_impl)
        1    0.000    0.000    0.000    0.000 builtins.py:331(CmpOpNe)
        1    0.000    0.000    0.000    0.000 builtins.py:336(TupleCompare)
        1    0.000    0.000    0.000    0.000 builtins.py:349(TupleEq)
        1    0.000    0.000    0.000    0.000 builtins.py:353(TupleNe)
        1    0.000    0.000    0.000    0.000 builtins.py:357(TupleGe)
        1    0.000    0.000    0.000    0.000 builtins.py:361(TupleGt)
        1    0.000    0.000    0.000    0.000 builtins.py:365(TupleLe)
        1    0.000    0.000    0.000    0.000 builtins.py:369(TupleLt)
        1    0.000    0.000    0.000    0.000 builtins.py:374(CmpOpIdentity)
        1    0.000    0.000    0.000    0.000 builtins.py:380(CmpOpIs)
        1    0.000    0.000    0.000    0.000 builtins.py:385(CmpOpIsNot)
      178    0.000    0.000    0.001    0.000 builtins.py:390(normalize_index)
        1    0.000    0.000    0.001    0.001 builtins.py:395(_implement_integer_operators)
        1    0.000    0.000    0.000    0.000 builtins.py:412(GetItemUniTuple)
       92    0.000    0.000    0.000    0.000 builtins.py:416(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:422(GetItemBuffer)
       92    0.001    0.000    0.001    0.000 builtins.py:426(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:45(Abs)
        1    0.000    0.000    0.000    0.000 builtins.py:470(GetItemCPointer)
        1    0.000    0.000    0.000    0.000 builtins.py:481(SetItemBuffer)
       86    0.000    0.000    0.001    0.000 builtins.py:485(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:494(SetItemCPointer)
        1    0.000    0.000    0.000    0.000 builtins.py:505(Len)
        1    0.000    0.000    0.000    0.000 builtins.py:518(ArrayAttribute)
        5    0.000    0.000    0.000    0.000 builtins.py:534(resolve_size)
        1    0.000    0.000    0.000    0.000 builtins.py:55(Slice)
        1    0.000    0.000    0.000    0.000 builtins.py:550(ArrayCTypesAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:559(NestedArrayAttribute)
       11    0.000    0.000    0.000    0.000 builtins.py:602(install_array_method)
        1    0.000    0.000    0.000    0.000 builtins.py:632(CmpOpEqArray)
        1    0.000    0.000    0.000    0.000 builtins.py:645(MemoryViewAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:679(ComplexAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:68(Range)
       12    0.000    0.000    0.000    0.000 builtins.py:694(register_complex_attributes)
       12    0.000    0.000    0.000    0.000 builtins.py:695(ConcreteComplexAttribute)
        1    0.000    0.000    0.001    0.001 builtins.py:708(register_casters)
       13    0.000    0.000    0.000    0.000 builtins.py:713(Caster)
        1    0.000    0.000    0.000    0.000 builtins.py:729(Max)
        1    0.000    0.000    0.000    0.000 builtins.py:746(Min)
        1    0.000    0.000    0.000    0.000 builtins.py:763(Round)
        1    0.000    0.000    0.000    0.000 builtins.py:771(Complex64)
        1    0.000    0.000    0.000    0.000 builtins.py:776(Complex128)
        1    0.000    0.000    0.000    0.000 builtins.py:789(Bool)
        1    0.000    0.000    0.000    0.000 builtins.py:803(Int)
        1    0.000    0.000    0.000    0.000 builtins.py:824(Float)
        1    0.000    0.000    0.000    0.000 builtins.py:845(Complex)
        1    0.000    0.000    0.000    0.000 builtins.py:87(GetIter)
        1    0.000    0.000    0.000    0.000 builtins.py:879(Enumerate)
        1    0.000    0.000    0.000    0.000 builtins.py:901(Zip)
        3    0.000    0.000    0.000    0.000 builtins.py:91(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:915(Intrinsic_array_ravel)
        1    0.000    0.000    0.000    0.000 builtins.py:98(IterNext)
       80    0.000    0.000    0.000    0.000 bytecode.py:137(<genexpr>)
        1    0.000    0.000    0.000    0.000 bytecode.py:141(_as_opcodes)
        1    0.000    0.000    0.000    0.000 bytecode.py:158(ByteCodeInst)
      585    0.001    0.000    0.001    0.000 bytecode.py:173(__init__)
        4    0.000    0.000    0.000    0.000 bytecode.py:18(get_function_object)
      612    0.000    0.000    0.000    0.000 bytecode.py:185(is_jump)
       79    0.000    0.000    0.000    0.000 bytecode.py:193(get_jump_target)
        1    0.000    0.000    0.000    0.000 bytecode.py:217(ByteCodeIter)
        4    0.000    0.000    0.000    0.000 bytecode.py:218(__init__)
     1461    0.001    0.000    0.001    0.000 bytecode.py:223(<genexpr>)
        4    0.000    0.000    0.000    0.000 bytecode.py:225(__iter__)
      589    0.002    0.000    0.006    0.000 bytecode.py:228(next)
      436    0.001    0.000    0.002    0.000 bytecode.py:244(read_arg)
        1    0.000    0.000    0.000    0.000 bytecode.py:252(ByteCodeOperation)
        1    0.000    0.000    0.000    0.000 bytecode.py:258(ByteCodeSupportError)
        1    0.000    0.000    0.000    0.000 bytecode.py:262(ByteCodeBase)
        4    0.000    0.000    0.002    0.000 bytecode.py:269(__init__)
      589    0.000    0.000    0.000    0.000 bytecode.py:293(<genexpr>)
        4    0.000    0.000    0.000    0.000 bytecode.py:295(__iter__)
     1220    0.001    0.000    0.002    0.000 bytecode.py:298(__getitem__)
        5    0.000    0.000    0.000    0.000 bytecode.py:30(get_code_object)
        1    0.000    0.000    0.000    0.000 bytecode.py:315(CustomByteCode)
        1    0.000    0.000    0.000    0.000 bytecode.py:322(ByteCode)
        4    0.000    0.000    0.029    0.007 bytecode.py:323(__init__)
        1    0.000    0.000    0.000    0.000 bytecode.py:35(_make_bytecode_table)
        4    0.000    0.000    0.001    0.000 bytecode.py:355(_mark_lineno)
        1    0.000    0.000    0.001    0.001 bytecode.py:4(<module>)
        1    0.000    0.000    0.000    0.000 c_ast.py:129(ArrayDecl)
        1    0.000    0.000    0.000    0.000 c_ast.py:143(ArrayRef)
        1    0.000    0.000    0.000    0.000 c_ast.py:157(Assignment)
        1    0.000    0.000    0.000    0.000 c_ast.py:172(BinaryOp)
        1    0.000    0.000    0.000    0.000 c_ast.py:187(Break)
        1    0.001    0.001    0.001    0.001 c_ast.py:19(<module>)
        1    0.000    0.000    0.000    0.000 c_ast.py:196(Case)
        1    0.000    0.000    0.000    0.000 c_ast.py:211(Cast)
        1    0.000    0.000    0.000    0.000 c_ast.py:22(Node)
        1    0.000    0.000    0.000    0.000 c_ast.py:225(Compound)
        1    0.000    0.000    0.000    0.000 c_ast.py:238(CompoundLiteral)
        1    0.000    0.000    0.000    0.000 c_ast.py:252(Constant)
        1    0.000    0.000    0.000    0.000 c_ast.py:264(Continue)
        1    0.000    0.000    0.000    0.000 c_ast.py:273(Decl)
        1    0.000    0.000    0.000    0.000 c_ast.py:293(DeclList)
        1    0.000    0.000    0.000    0.000 c_ast.py:306(Default)
        1    0.000    0.000    0.000    0.000 c_ast.py:319(DoWhile)
        1    0.000    0.000    0.000    0.000 c_ast.py:333(EllipsisParam)
        1    0.000    0.000    0.000    0.000 c_ast.py:342(EmptyStatement)
        1    0.000    0.000    0.000    0.000 c_ast.py:351(Enum)
        1    0.000    0.000    0.000    0.000 c_ast.py:364(Enumerator)
        1    0.000    0.000    0.000    0.000 c_ast.py:377(EnumeratorList)
        1    0.000    0.000    0.000    0.000 c_ast.py:390(ExprList)
        1    0.000    0.000    0.000    0.000 c_ast.py:403(FileAST)
        1    0.000    0.000    0.000    0.000 c_ast.py:416(For)
        1    0.000    0.000    0.000    0.000 c_ast.py:434(FuncCall)
        1    0.000    0.000    0.000    0.000 c_ast.py:448(FuncDecl)
        1    0.000    0.000    0.000    0.000 c_ast.py:462(FuncDef)
        1    0.000    0.000    0.000    0.000 c_ast.py:479(Goto)
        1    0.000    0.000    0.000    0.000 c_ast.py:490(ID)
        1    0.000    0.000    0.000    0.000 c_ast.py:501(IdentifierType)
        1    0.000    0.000    0.000    0.000 c_ast.py:512(If)
        1    0.000    0.000    0.000    0.000 c_ast.py:528(InitList)
        1    0.000    0.000    0.000    0.000 c_ast.py:541(Label)
        1    0.000    0.000    0.000    0.000 c_ast.py:554(NamedInitializer)
        1    0.000    0.000    0.000    0.000 c_ast.py:569(ParamList)
        1    0.000    0.000    0.000    0.000 c_ast.py:582(PtrDecl)
        1    0.000    0.000    0.000    0.000 c_ast.py:595(Return)
        1    0.000    0.000    0.000    0.000 c_ast.py:607(Struct)
        1    0.000    0.000    0.000    0.000 c_ast.py:621(StructRef)
        1    0.000    0.000    0.000    0.000 c_ast.py:636(Switch)
        1    0.000    0.000    0.000    0.000 c_ast.py:650(TernaryOp)
        1    0.000    0.000    0.000    0.000 c_ast.py:666(TypeDecl)
        1    0.000    0.000    0.000    0.000 c_ast.py:680(Typedef)
        1    0.000    0.000    0.000    0.000 c_ast.py:695(Typename)
        1    0.000    0.000    0.000    0.000 c_ast.py:708(UnaryOp)
        1    0.000    0.000    0.000    0.000 c_ast.py:721(Union)
        1    0.000    0.000    0.000    0.000 c_ast.py:735(While)
        1    0.000    0.000    0.000    0.000 c_ast.py:81(NodeVisitor)
        1    0.000    0.000    0.000    0.000 c_lexer.py:16(CLexer)
        1    0.000    0.000    0.001    0.001 c_lexer.py:9(<module>)
        1    0.000    0.000    0.000    0.000 c_parser.py:19(CParser)
        1    0.001    0.001    0.004    0.004 c_parser.py:9(<module>)
        1    0.000    0.000    0.000    0.000 callconv.py:108(MinimalCallConv)
        3    0.000    0.000    0.000    0.000 callconv.py:122(_make_call_helper)
        4    0.000    0.000    0.000    0.000 callconv.py:125(return_value)
        4    0.000    0.000    0.000    0.000 callconv.py:143(_return_errcode_raw)
